unknown_107,step_length,unknown_143,position_lat,power,fractional_cadence,cadence,position_long,timestamp,stance_time_balance,distance,enhanced_speed,stance_time_percent,unknown_137,enhanced_altitude,vertical_oscillation,unknown_87,accumulated_power,vertical_ratio,heart_rate,unknown_134,unknown_138,stance_time,unknown_136,unknown_140,activity_type,unknown_135
1,,10,510885610,0,0.0,0,17344344,2024-10-06 12:58:51,,4173.0,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,2
1,,10,510885610,0,0.0,0,17344344,2024-10-06 12:58:52,,4173.0,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,2
1,,10,510885710,0,0.0,0,17344286,2024-10-06 12:58:53,,4173.0,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,2
1,,10,510885708,0,0.0,0,17344282,2024-10-06 12:58:54,,4173.0,0.0,,35,2142.2,,12,361255,,111,,35,,111,0,running,2
1,,10,510885709,0,0.0,0,17344281,2024-10-06 12:58:55,,4173.0,0.0,,35,2142.2,,12,361255,,111,,35,,111,0,running,2
1,,10,510885708,0,0.0,0,17344279,2024-10-06 12:58:56,,4173.0,0.0,,35,2142.2,,0,361255,,110,,35,,110,0,running,3
1,,10,510885709,0,0.0,0,17344276,2024-10-06 12:58:57,,4173.0,0.0,,35,2142.2,,0,361255,,110,,35,,110,0,running,3
1,,10,510885708,0,0.0,0,17344276,2024-10-06 12:58:58,,4173.0,0.0,,35,2142.2,,0,361255,,110,,35,,110,0,running,3
1,,10,510885704,0,0.0,0,17344275,2024-10-06 12:58:59,,4173.0,0.0,,35,2142.2,,12,361255,,109,,35,,109,0,running,2
1,,10,510885701,0,0.0,0,17344274,2024-10-06 12:59:00,,4173.0,0.0,,35,2142.2,,12,361255,,110,,35,,110,0,running,2
1,,10,510885711,0,0.0,0,17344274,2024-10-06 12:59:01,,4173.0,0.0,,35,2142.2,,12,361255,,109,,35,,109,0,running,2
1,,10,510885693,0,0.0,0,17344216,2024-10-06 12:59:02,,4173.13,0.0,,35,2142.2,,12,361255,,109,,35,,109,0,running,2
1,,10,510885698,0,0.0,0,17344219,2024-10-06 12:59:03,,4173.13,0.0,,35,2142.2,,12,361255,,108,,35,,108,0,running,1
1,,10,510885684,0,0.0,0,17344212,2024-10-06 12:59:04,,4173.29,0.0,,35,2142.4,,0,361255,,107,,35,,107,0,running,3
1,,10,510885682,0,0.0,0,17344207,2024-10-06 12:59:05,,4173.29,0.0,,35,2142.4,,0,361255,,107,,35,,107,0,running,3
1,,10,510885690,0,0.0,0,17344184,2024-10-06 12:59:06,,4173.29,0.0,,35,2142.6,,0,361255,,107,,35,,107,0,running,3
1,,10,510885691,0,0.0,0,17344187,2024-10-06 12:59:07,,4173.31,0.0,,35,2142.6,,0,361255,,107,,35,,107,0,running,3
1,,10,510885684,0,0.0,0,17344203,2024-10-06 12:59:08,,4173.31,0.0,,35,2142.6,,0,361255,,107,,35,,107,0,running,3
1,,10,510885669,0,0.0,0,17344214,2024-10-06 12:59:09,,4173.31,0.0,,35,2142.6,,0,361255,,107,,35,,107,0,running,3
1,,10,510885633,0,0.0,0,17344221,2024-10-06 12:59:10,,4173.57,0.0,,35,2142.6,,0,361255,,106,,35,,106,0,running,12
1,,10,510885626,0,0.0,0,17344229,2024-10-06 12:59:11,,4173.81,0.0,,35,2142.4,,0,361255,,106,,35,,106,0,running,12
1,,10,510885611,0,0.0,0,17344241,2024-10-06 12:59:12,,4174.01,0.0,,35,2142.4,,0,361255,,106,,35,,106,0,running,12
1,,10,510885618,0,0.0,0,17344236,2024-10-06 12:59:13,,4174.16,0.0,,35,2142.2,,12,361255,,106,,35,,106,0,running,12
1,,10,510885629,0,0.0,0,17344225,2024-10-06 12:59:14,,4174.16,0.0,,35,2142.2,,0,361255,,106,,35,,106,0,running,12
1,,10,510885634,0,0.0,0,17344226,2024-10-06 12:59:15,,4174.27,0.0,,35,2142.2,,0,361255,,105,,35,,105,0,running,16
1,,10,510885648,0,0.0,0,17344221,2024-10-06 12:59:16,,4174.27,0.0,,35,2142.2,,0,361255,,102,,35,,102,0,running,14
1,,10,510885651,0,0.0,0,17344203,2024-10-06 12:59:17,,4174.27,0.0,,35,2142.2,,12,361255,,99,,35,,99,0,running,7
1,,10,510885639,0,0.0,0,17344193,2024-10-06 12:59:18,,4174.27,0.0,,35,2142.2,,12,361255,,98,,35,,98,0,running,4
1,,10,510885626,0,0.0,0,17344181,2024-10-06 12:59:19,,4174.27,0.0,,35,2142.2,,12,361255,,98,,35,,98,0,running,4
1,,10,510885625,0,0.0,0,17344166,2024-10-06 12:59:20,,4174.27,0.0,,35,2142.2,,12,361255,,98,,35,,98,0,running,4
1,,10,510885600,0,0.0,0,17344145,2024-10-06 12:59:21,,4174.68,0.0,,35,2142.2,,12,361255,,98,,35,,98,0,running,4
1,,10,510885622,0,0.0,0,17344128,2024-10-06 12:59:22,,4174.71,0.0,,35,2142.2,,12,361255,,98,,35,,98,0,running,4
1,,10,510885634,0,0.0,0,17344117,2024-10-06 12:59:23,,4174.76,0.0,,35,2142.2,,13,361255,,98,,35,,98,0,running,4
1,,10,510885652,0,0.0,0,17344114,2024-10-06 12:59:24,,4174.78,0.0,,35,2142.2,,15,361255,,105,,35,,105,0,running,9
1,,10,510885667,0,0.0,0,17344091,2024-10-06 12:59:25,,4175.14,0.0,,35,2142.2,,13,361255,,111,,35,,111,0,running,1
1,,10,510885641,0,0.0,0,17344043,2024-10-06 12:59:26,,4175.54,0.0,,35,2142.2,,13,361255,,111,,35,,111,0,running,1
1,,10,510885609,0,0.0,0,17344019,2024-10-06 12:59:27,,4175.54,0.0,,35,2142.2,,100,361255,,111,,35,,111,0,running,1
1,,10,510885565,0,0.0,0,17344031,2024-10-06 12:59:28,,4175.54,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,1
1,,10,510885519,0,0.0,0,17344036,2024-10-06 12:59:29,,4176.0,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,1
1,,10,510885504,0,0.0,0,17344041,2024-10-06 12:59:30,,4176.35,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,1
1,,10,510885509,0,0.0,0,17344030,2024-10-06 12:59:31,,4176.35,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,1
1,,10,510885506,0,0.0,0,17344023,2024-10-06 12:59:32,,4176.35,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,1
1,,10,510885476,0,0.0,0,17344025,2024-10-06 12:59:33,,4176.69,0.0,,35,2142.0,,0,361255,,111,,35,,111,0,running,1
1,,10,510885455,0,0.0,0,17344034,2024-10-06 12:59:34,,4176.96,0.0,,35,2142.0,,0,361255,,111,,35,,111,0,running,1
1,,10,510885431,0,0.0,0,17344048,2024-10-06 12:59:35,,4177.03,0.0,,35,2142.0,,0,361255,,111,,35,,111,0,running,1
1,,10,510885427,0,0.0,0,17344057,2024-10-06 12:59:36,,4177.45,0.0,,35,2142.0,,14,361255,,111,,35,,111,0,running,1
1,,10,510885443,0,0.0,0,17344083,2024-10-06 12:59:37,,4177.51,0.0,,35,2142.0,,17,361255,,110,,35,,110,0,running,14
1,,10,510885445,0,0.0,0,17344100,2024-10-06 12:59:38,,4177.67,0.0,,35,2142.0,,14,361255,,110,,35,,110,0,running,14
1,,10,510885494,0,0.0,0,17344106,2024-10-06 12:59:39,,4177.76,0.0,,35,2142.0,,14,361255,,110,,35,,110,0,running,14
1,,10,510885521,0,0.0,0,17344109,2024-10-06 12:59:40,,4177.76,0.0,,35,2141.8,,14,361255,,109,,35,,109,0,running,15
1,,10,510885525,0,0.0,0,17344113,2024-10-06 12:59:41,,4177.76,0.0,,35,2141.8,,0,361255,,107,,35,,107,0,running,4
1,,10,510885509,0,0.0,0,17344117,2024-10-06 12:59:42,,4177.76,0.0,,35,2141.8,,14,361255,,107,,35,,107,0,running,4
1,,10,510885517,0,0.0,0,17344112,2024-10-06 12:59:43,,4177.76,0.0,,35,2141.8,,14,361255,,107,,35,,107,0,running,4
1,,10,510885509,0,0.0,0,17344102,2024-10-06 12:59:44,,4177.9,0.0,,35,2142.0,,14,361255,,107,,35,,107,0,running,4
1,,10,510885514,0,0.0,0,17344090,2024-10-06 12:59:45,,4177.9,0.0,,35,2142.0,,0,361255,,107,,35,,107,0,running,4
1,,10,510885510,0,0.0,0,17344070,2024-10-06 12:59:46,,4178.12,0.0,,35,2142.0,,0,361255,,107,,35,,107,0,running,4
1,,10,510885495,0,0.0,0,17344054,2024-10-06 12:59:47,,4178.16,0.0,,35,2142.0,,14,361255,,107,,35,,107,0,running,4
1,,10,510885497,0,0.0,0,17344046,2024-10-06 12:59:48,,4178.2,0.0,,35,2141.8,,16,361255,,108,,35,,108,0,running,1
1,,10,510885511,0,0.0,0,17344052,2024-10-06 12:59:49,,4178.26,0.0,,35,2142.0,,6,361255,,108,,35,,108,0,running,1
1,,10,510885529,0,0.0,0,17344043,2024-10-06 12:59:50,,4178.34,0.0,,35,2142.0,,16,361255,,108,,35,,108,0,running,1
1,,10,510885577,0,0.0,0,17344015,2024-10-06 12:59:51,,4178.34,0.0,,35,2142.0,,16,361255,,108,,35,,108,0,running,1
1,,10,510885603,0,0.0,0,17344015,2024-10-06 12:59:52,,4178.34,0.0,,35,2142.0,,16,361255,,108,,35,,108,0,running,1
1,,10,510885628,0,0.0,0,17344020,2024-10-06 12:59:53,,4178.34,0.0,,35,2142.0,,16,361255,,108,,35,,108,0,running,1
1,,10,510885620,0,0.0,0,17344011,2024-10-06 12:59:54,,4178.44,0.0,,35,2141.8,,15,361255,,108,,35,,108,0,running,1
1,,10,510885613,0,0.0,0,17344009,2024-10-06 12:59:55,,4178.44,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885612,0,0.0,0,17344009,2024-10-06 12:59:56,,4178.52,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885614,0,0.0,0,17344021,2024-10-06 12:59:57,,4178.52,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885631,0,0.0,0,17344035,2024-10-06 12:59:58,,4178.52,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885614,0,0.0,0,17344049,2024-10-06 12:59:59,,4178.52,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885584,0,0.0,0,17344074,2024-10-06 13:00:00,,4178.67,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885557,0,0.0,0,17344106,2024-10-06 13:00:01,,4179.15,0.0,,35,2141.8,,14,361255,,108,,35,,108,0,running,1
1,,10,510885560,0,0.0,0,17344158,2024-10-06 13:00:02,,4179.41,0.0,,35,2141.8,,15,361255,,108,,35,,108,0,running,1
1,,10,510885558,0,0.0,0,17344180,2024-10-06 13:00:03,,4179.85,0.0,,35,2141.8,,15,361255,,108,,35,,108,0,running,1
1,,10,510885592,0,0.0,0,17344162,2024-10-06 13:00:04,,4179.85,0.0,,35,2141.8,,15,361255,,108,,35,,108,0,running,1
1,,10,510885630,0,0.0,0,17344134,2024-10-06 13:00:05,,4179.85,0.0,,35,2141.8,,13,361255,,108,,35,,108,0,running,1
1,,10,510885680,0,0.0,0,17344096,2024-10-06 13:00:06,,4180.3,0.0,,35,2141.8,,13,361255,,108,,35,,108,0,running,1
1,,10,510885701,0,0.0,0,17344077,2024-10-06 13:00:07,,4180.75,0.0,,35,2141.8,,13,361255,,107,,35,,107,0,running,2
1,,10,510885693,0,0.0,0,17344040,2024-10-06 13:00:08,,4181.08,0.0,,35,2141.8,,13,361255,,107,,35,,107,0,running,2
1,,10,510885685,0,0.0,0,17344014,2024-10-06 13:00:09,,4181.08,0.0,,35,2141.8,,15,361255,,107,,35,,107,0,running,2
1,,10,510885729,0,0.0,0,17343991,2024-10-06 13:00:10,,4181.45,0.0,,35,2141.8,,14,361255,,107,,35,,107,0,running,2
1,,10,510885771,0,0.0,0,17343979,2024-10-06 13:00:11,,4181.73,0.0,,35,2141.6,,13,361255,,107,,35,,107,0,running,2
1,,10,510885803,0,0.0,0,17343985,2024-10-06 13:00:12,,4181.94,0.0,,35,2141.6,,0,361255,,107,,35,,107,0,running,2
1,,10,510885819,0,0.0,0,17343992,2024-10-06 13:00:13,,4182.19,0.0,,35,2141.8,,12,361255,,108,,35,,108,0,running,3
1,,10,510885816,0,0.0,0,17343997,2024-10-06 13:00:14,,4182.25,0.0,,35,2141.8,,0,361255,,108,,35,,108,0,running,3
1,,10,510885803,0,0.0,0,17344000,2024-10-06 13:00:15,,4182.25,0.0,,35,2141.6,,12,361255,,108,,35,,108,0,running,3
1,,10,510885785,0,0.0,0,17344011,2024-10-06 13:00:16,,4182.25,0.0,,35,2141.6,,12,361255,,108,,35,,108,0,running,3
1,,10,510885748,0,0.0,0,17344003,2024-10-06 13:00:17,,4182.76,0.0,,35,2141.6,,12,361255,,107,,35,,107,0,running,1
1,,10,510885746,0,0.0,0,17344017,2024-10-06 13:00:18,,4182.76,0.0,,35,2141.6,,12,361255,,108,,35,,108,0,running,1
1,,10,510885741,0,0.0,0,17344134,2024-10-06 13:00:19,,4182.76,0.0,,35,2141.6,,12,361255,,108,,35,,108,0,running,1
1,,10,510885753,0,0.0,0,17344226,2024-10-06 13:00:20,,4182.76,0.0,,35,2141.6,,17,361255,,108,,35,,108,0,running,1
1,,10,510885764,0,0.0,0,17344222,2024-10-06 13:00:21,,4183.02,0.0,,35,2141.6,,13,361255,,108,,35,,108,0,running,1
1,,10,510885813,0,0.0,0,17344310,2024-10-06 13:00:22,,4183.02,0.0,,35,2141.8,,11,361255,,109,,35,,109,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:23,,4183.31,0.0,,35,2142.0,,12,361255,,110,,35,,110,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:24,,4183.31,0.0,,35,2142.2,,0,361255,,110,,35,,110,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:25,,4183.31,0.0,,35,2142.2,,0,361255,,111,,35,,111,0,running,0
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:26,,4183.39,0.0,,35,2142.2,,12,361255,,112,,35,,112,0,running,0
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:27,,4183.58,0.0,,35,2142.0,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:28,,4183.79,0.0,,35,2141.8,,12,361255,,114,,35,,114,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:29,,4184.07,0.0,,35,2141.8,,13,361255,,114,,35,,114,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:30,,4184.53,0.0,,35,2141.6,,13,361255,,114,,35,,114,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:31,,4184.65,0.0,,35,2141.6,,12,361255,,114,,35,,114,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:32,,4184.65,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:33,,4184.65,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:34,,4184.65,0.0,,35,2141.6,,12,361255,,112,,35,,112,0,running,1
1,,10,510885761,0,0.0,0,17344148,2024-10-06 13:00:35,,4184.74,0.0,,35,2141.6,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:36,,4184.74,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:37,,4184.74,0.0,,35,2141.6,,0,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:38,,4184.74,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:39,,4184.74,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:40,,4184.74,0.0,,35,2141.6,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:41,,4184.74,0.0,,35,2141.6,,0,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:42,,4184.74,0.0,,35,2141.8,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:43,,4184.74,0.0,,35,2141.8,,12,361255,,113,,35,,113,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:44,,4184.74,0.0,,35,2142.0,,0,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:45,,4184.74,0.0,,35,2142.0,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:46,,4184.74,0.0,,35,2142.2,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:47,,4184.74,0.0,,35,2142.2,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:48,,4184.74,0.0,,35,2142.2,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:49,,4184.78,0.0,,35,2142.2,,12,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:50,,4184.78,0.0,,35,2142.2,,13,361255,,112,,35,,112,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:51,,4184.78,0.0,,35,2142.2,,12,361255,,113,,35,,113,0,running,6
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:52,,4184.78,0.0,,35,2142.4,,0,361255,,113,,35,,113,0,running,6
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:53,,4184.78,0.0,,35,2142.6,,0,361255,,114,,35,,114,0,running,10
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:54,,4184.78,0.0,,35,2142.6,,0,361255,,114,,35,,114,0,running,10
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:55,,4184.78,0.0,,35,2142.6,,12,361255,,114,,35,,114,0,running,10
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:56,,4184.78,0.0,,35,2142.6,,100,361255,,115,,35,,115,0,running,18
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:57,,4184.78,0.0,,35,2142.6,,0,361255,,115,,35,,115,0,running,18
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:58,,4184.78,0.0,,35,2142.6,,12,361255,,114,,35,,114,0,running,21
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:00:59,,4184.78,0.0,,35,2142.8,,12,361255,,113,,35,,113,0,running,18
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:00,,4184.78,0.0,,35,2142.8,,12,361255,,111,,35,,111,0,running,16
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:01,,4184.78,0.0,,35,2142.8,,12,361255,,110,,35,,110,0,running,16
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:02,,4184.78,0.0,,35,2142.8,,12,361255,,109,,35,,109,0,running,14
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:03,,4184.78,0.0,,35,2142.8,,12,361255,,108,,35,,108,0,running,11
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:04,,4184.78,0.0,,35,2142.8,,12,361255,,106,,35,,106,0,running,6
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:05,,4184.78,0.0,,35,2142.8,,12,361255,,106,,35,,106,0,running,6
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:06,,4184.78,0.0,,35,2142.6,,12,361255,,106,,35,,106,0,running,6
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:07,,4184.78,0.0,,35,2142.6,,12,361255,,107,,35,,107,0,running,13
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:08,,4184.78,0.0,,35,2142.6,,12,361255,,107,,35,,107,0,running,13
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:09,,4184.78,0.0,,35,2142.6,,12,361255,,107,,35,,107,0,running,13
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:10,,4184.78,0.0,,35,2142.6,,12,361255,,107,,35,,107,0,running,13
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:11,,4184.78,0.0,,35,2142.6,,12,361255,,108,,35,,108,0,running,8
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:12,,4184.78,0.0,,35,2142.6,,0,361255,,108,,35,,108,0,running,8
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:13,,4184.78,0.0,,35,2142.6,,12,361255,,107,,35,,107,0,running,2
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:14,,4184.78,0.0,,35,2142.6,,0,361255,,106,,35,,106,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:15,,4184.78,0.0,,35,2142.6,,12,361255,,104,,35,,104,0,running,3
1,,10,510885709,0,0.0,0,17344114,2024-10-06 13:01:16,,4184.78,0.0,,35,2142.6,,0,361255,,102,,35,,102,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:17,,4184.78,0.0,,35,2142.6,,0,361255,,102,,35,,102,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:18,,4184.78,0.0,,35,2142.6,,12,361255,,102,,35,,102,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:19,,4184.78,0.0,,35,2142.6,,12,361255,,103,,35,,103,0,running,2
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:20,,4184.78,0.0,,35,2142.6,,12,361255,,103,,35,,103,0,running,2
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:21,,4184.78,0.0,,35,2142.6,,12,361255,,108,,35,,108,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:22,,4184.78,0.0,,35,2142.6,,12,361255,,110,,35,,110,0,running,3
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:23,,4184.78,0.0,,35,2142.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885714,0,0.0,0,17344126,2024-10-06 13:01:24,,4184.78,0.0,,35,2142.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885713,0,0.0,0,17344127,2024-10-06 13:01:25,,4184.78,0.0,,35,2142.6,,12,361255,,110,,35,,110,0,running,1
1,,10,510885714,0,0.0,0,17344129,2024-10-06 13:01:26,,4184.78,0.0,,35,2142.6,,12,361255,,110,,35,,110,0,running,1
1,,10,510885715,0,0.0,0,17344133,2024-10-06 13:01:27,,4184.78,0.0,,35,2142.6,,12,361255,,110,,35,,110,0,running,1
1,,10,510885806,0,0.0,0,17344272,2024-10-06 13:01:28,,4184.78,0.0,,35,2142.4,,12,361255,,110,,35,,110,0,running,1
1,,10,510885718,0,0.0,0,17344137,2024-10-06 13:01:29,,4184.78,0.0,,35,2142.4,,12,361255,,110,,35,,110,0,running,1
1,,10,510885731,0,0.0,0,17344134,2024-10-06 13:01:30,,4185.36,0.0,,35,2142.4,,0,361255,,110,,35,,110,0,running,1
1,,10,510885765,0,0.0,0,17344182,2024-10-06 13:01:31,,4185.36,0.0,,35,2142.4,,12,361255,,110,,35,,110,0,running,1
1,,10,510885767,0,0.0,0,17344198,2024-10-06 13:01:32,,4185.36,0.0,,35,2142.4,,0,361255,,110,,35,,110,0,running,1
1,,10,510885767,0,0.0,0,17344201,2024-10-06 13:01:33,,4185.36,0.0,,35,2142.2,,12,361255,,110,,35,,110,0,running,1
1,,10,510885764,0,0.0,0,17344207,2024-10-06 13:01:34,,4185.36,0.0,,35,2142.0,,12,361255,,110,,35,,110,0,running,1
1,,10,510885766,0,0.0,0,17344194,2024-10-06 13:01:35,,4185.36,0.0,,35,2141.8,,12,361255,,111,,35,,111,0,running,1
1,,10,510885769,0,0.0,0,17344202,2024-10-06 13:01:36,,4185.36,0.0,,35,2141.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885772,0,0.0,0,17344200,2024-10-06 13:01:37,,4185.36,0.0,,35,2141.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885764,0,0.0,0,17344177,2024-10-06 13:01:38,,4185.36,0.0,,35,2141.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885745,0,0.0,0,17343995,2024-10-06 13:01:39,,4186.91,0.0,,35,2141.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885729,0,0.0,0,17344023,2024-10-06 13:01:40,,4186.91,0.579,,35,2141.6,,0,361255,,111,,35,,111,579,running,1
1,,10,510885738,0,0.0,0,17343978,2024-10-06 13:01:41,,4187.15,0.579,,35,2141.6,,12,361255,,111,,35,,111,579,running,1
1,,10,510885725,0,0.0,0,17343977,2024-10-06 13:01:42,,4187.22,0.0,,35,2141.6,,12,361255,,111,,35,,111,0,running,1
1,,10,510885718,0,0.0,0,17343961,2024-10-06 13:01:43,,4187.22,0.0,,35,2141.6,,0,361255,,110,,35,,110,0,running,1
1,,10,510885728,0,0.0,0,17343879,2024-10-06 13:01:44,,4187.82,0.0,,35,2141.8,,12,361255,,111,,35,,111,0,running,0
1,,10,510885720,0,0.0,0,17343819,2024-10-06 13:01:45,,4188.22,0.0,,35,2141.8,,0,361255,,111,,35,,111,0,running,0
1,,10,510885749,0,0.0,0,17343773,2024-10-06 13:01:46,,4188.61,0.243,,35,2141.8,,0,361255,,111,,35,,111,243,running,0
1,,10,510885777,0,0.0,0,17343722,2024-10-06 13:01:47,,4189.05,0.457,,35,2142.0,,0,361255,,111,,35,,111,457,running,0
1,,10,510885808,0,0.0,0,17343628,2024-10-06 13:01:48,,4189.8,0.243,,35,2142.2,,12,361255,,112,,35,,112,243,running,0
1,,10,510885839,0,0.0,0,17343484,2024-10-06 13:01:49,,4190.79,0.224,,35,2142.2,,57736,361255,,111,,35,,111,224,running,2
1,,10,510885805,0,0.0,0,17343384,2024-10-06 13:01:50,,4191.35,0.0,,35,2142.2,,0,361255,,112,,35,,112,0,running,4
1,,10,510885763,0,0.0,0,17343207,2024-10-06 13:01:51,,4192.62,0.0,,35,2142.4,,0,361255,,111,,35,,111,0,running,6
1,,10,510885751,0,0.0,0,17343034,2024-10-06 13:01:52,,4193.8,0.0,,35,2142.6,,0,361255,,111,,35,,111,0,running,6
1,,10,510885739,11,0.5,42,17342850,2024-10-06 13:01:53,,4195.02,0.0,,35,2142.8,,0,361266,,112,,35,,112,0,running,13
1,,10,510885731,72,0.5,42,17342730,2024-10-06 13:01:54,,4195.9,1.157,,35,2143.0,56.7,12,361338,,112,,35,,112,1157,running,13
1,,10,510885725,81,0.5,42,17342580,2024-10-06 13:01:55,,4197.07,1.157,,35,2143.2,56.7,0,361419,,112,,35,,112,1157,running,13
1,,10,510885764,93,0.0,43,17342474,2024-10-06 13:01:56,,4197.87,1.194,,35,2143.2,57.0,12,361512,,112,,35,,112,1194,running,13
1,,10,510885814,95,0.0,43,17342362,2024-10-06 13:01:57,,4198.68,1.008,,35,2143.4,55.4,0,361607,,112,,35,,112,1008,running,13
1,,10,510885848,93,0.0,44,17342274,2024-10-06 13:01:58,,4199.37,0.924,,35,2143.6,54.8,0,361700,,113,,35,,113,924,running,25
1,,10,510885903,94,0.5,44,17342175,2024-10-06 13:01:59,,4199.94,0.896,,35,2143.6,54.5,0,361794,,114,,35,,114,896,running,28
